0.4491151814260877, 0.4427673638837737, 0.43468758429366133
0.5466944480503214, 0.4451165754673143, 0.426986395711813
0.5543490617847519, 0.5531441318243564, 0.46774781170582475
0.4552452586048069, 0.5915019112347214, 0.4797559391991697
0.5863975621525258, 0.5779154616169108, 0.5957804953139544
0.592255838600597,  0.5915690799563209, 0.6051031209729664
0.5967168767439116, 0.631120611603282,  0.6053734421475959
0.6084529387751552, 0.5997975925724435, 0.6181668741124543
0.4488937133019167, 0.504887589531517,  0.45874109909250826
0.4758721891914438, 0.5058756809607404, 0.6125940318431327
0.5161395550228812, 0.6104755122386072, 0.5990462934767703
0.6186210351181097, 0.6130084313955619, 0.6146010633386773
0.4634538496715995, 0.522327303059854,  0.43635743803166793
0.4339808862976928, 0.4500182834720128, 0.45514782793267355
T
0.4253772504746412,    0.57361272452788,       0.5909244287911547
0.585759337881797,     0.44311856163472363,    0.4398515860734444
0.42975786737286137,   0.45620330196973774,    0.42810386801224837
0.42337367244426044,   0.5916654445899212,     0.42779768452719863
0.5830315580502511,    0.534844612459955,      0.5765845034018455
0.5919677247230299,    0.6010287770548335,     0.60702109506832
0.6151579755817009,    0.5870125337392825,     0.6067220187273427
0.6190777030328419,    0.5788640160282784,     0.6263071558638237
0.5847599398059439,    0.5810736355073924,     0.5957529858685902
0.5295583957030111,    0.6050864012105234,     0.5903868083128976
0.5036226905240995,    0.5200261520076583,     0.5074120063030382
0.5722372983130025,    0.5622649355679468,     0.6634523700772141
0.45008335824995976,   0.5173044558117194,     0.5549129212075572
0.44191770315582035,   0.4449132479250413,     0.44123683969723054
